ROW_ID,GENERO,ANIOS,ESTADO,FECHA_ULT_COMPRA,ARTICULOS_BEBES,MONTO_BEBES,ARTICULOS_OTROS,MONTO_OTROS,ARTICULOS_TOTALES,MONTO_TOTALES,Q1,Q2,Q3,Q4
11636,F,36,NAYARIT,2022-04-01,3,196.65,1,499,4,695.65,0,4,0,0
115502,F,64,OAXACA,2022-02-01,4,718.05,0,0,4,718.05,4,0,0,0
114610,F,48,DISTRITO FEDERAL,2022-04-01,3,663,1,99,4,762,0,4,0,0
1312,F,37,DISTRITO FEDERAL,2022-04-01,1,"89,309,788,831",3,"1,388,720,211,169",4,1478.03,0,4,0,0
11918,F,26,NUEVO LEON,2022-05-01,3,245,1,175,4,420,0,4,0,0
121040,F,53,NUEVO LEON,2022-04-01,1,"119,393,271,063",3,"19,408,348,017",4,"2,060,228,072,763",0,4,0,0
105,M,52,MEXICO,2022-05-01,2,294.2,2,417.4,4,711.6,0,4,0,0
121392,F,40,,2022-04-01,1,159.2,3,357.2,4,516.4,0,4,0,0
12311,M,30,PUEBLA,2022-07-01,2,"406,339,469,893",2,"624,984,538,557",4,"103,132,400,845",0,0,4,0
11258,F,56,SINALOA,2022-02-01,1,299,3,1027,4,1326,4,0,0,0
13813,F,53,PUEBLA,2022-08-01,1,323.1,3,627.3,4,950.4,0,0,4,0
11638,M,34,COAHUILA DE ZARAGOZA,2022-04-01,1,"196,850,971,922",3,"709,257,019,438",4,"90,610,799,136",0,4,0,0
17588,M,38,MEXICO,2022-04-01,2,239.94,2,38,4,277.94,0,4,0,0
1570,F,52,COAHUILA DE ZARAGOZA,2022-05-01,2,154.8,2,223.5,4,378.3,0,4,0,0
11349,F,27,JALISCO,2022-03-01,2,338.3,2,698,4,1036.3,4,0,0,0
1048,F,62,COAHUILA DE ZARAGOZA,2022-05-01,1,"142,818,540,224",3,"603,986,787,427",4,"746,805,327,651",0,4,0,0
112064,F,61,VERACRUZ DE IGNACIO DE LA LLAVE,2022-04-01,1,240.87,3,667.64,4,908.51,0,4,0,0
125154,M,37,GUANAJUATO,2022-05-01,1,103.2,3,1021.6,4,1124.8,0,4,0,0
1436,M,36,MEXICO,2022-07-01,4,667.5,0,0,4,667.5,0,0,4,0
1711,F,50,DURANGO,2022-05-01,2,318.4,2,158.4,4,476.8,0,4,0,0
129596,F,40,MEXICO,2022-07-01,2,"22,220,691,979",2,"22,879,308,021",4,45.1,0,0,4,0
1265,F,32,CHIAPAS,2022-05-01,1,87.2,3,655.84,4,743.04,0,4,0,0
15188,F,60,DISTRITO FEDERAL,2022-07-01,1,250.17,3,905.44,4,1155.61,0,0,4,0
1187100,F,37,AGUASCALIENTES,2022-05-01,1,119.4,3,155.25,4,274.65,0,4,0,0
1501,F,56,PUEBLA,2022-02-01,4,728.55,0,0,4,728.55,4,0,0,0
11096,F,54,DISTRITO FEDERAL,2022-03-01,1,220.15,3,641.07,4,861.22,4,0,0,0
13583,F,33,JALISCO,2022-03-01,4,564.8,0,0,4,564.8,4,0,0,0
13076,F,,,2022-07-01,1,179,3,1427,4,1606,0,0,4,0
12606,F,41,HIDALGO,2022-06-01,2,334.2,2,299.3,4,633.5,0,4,0,0
129078,M,33,MEXICO,2022-04-01,2,395.94,2,498,4,893.94,0,4,0,0
1125402,M,72,SINALOA,2022-07-01,3,942.9,1,299,4,1241.9,0,0,4,0
124897,F,51,NUEVO LEON,2022-03-01,2,261.8,2,294,4,555.8,4,0,0,0
130658,F,19,PUEBLA,2022-06-01,1,200.88,3,1257.3,4,1458.18,0,4,0,0
12277,F,,TAMAULIPAS,2022-07-01,1,181.3,3,797,4,978.3,0,0,4,0
107,F,62,JALISCO,2022-05-01,2,138,2,638.4,4,776.4,0,4,0,0
11220,M,29,DURANGO,2022-05-01,1,239.2,3,1277.6,4,1516.8,0,4,0,0
11678,F,25,CHIHUAHUA,2022-07-01,4,"517,907,664,304",0,0,4,"517,907,664,304",0,0,4,0
11262,F,34,GUANAJUATO,2022-08-01,1,296.5,3,"879,583,612,041",4,"1,176,083,612,041",0,0,4,0
1156976,F,37,QUERETARO,2022-04-01,1,185.07,3,480.81,4,665.88,0,4,0,0
11068,F,60,PUEBLA,2022-07-01,3,452.91,1,278.07,4,730.98,0,0,4,0
12768,M,66,MEXICO,2022-08-01,1,240.87,3,862.11,4,1102.98,0,0,4,0
12375,F,33,MEXICO,2022-07-01,1,149,3,987.7,4,1136.7,0,0,4,0
11732,F,52,DISTRITO FEDERAL,2022-06-01,3,320,1,299,4,619,0,4,0,0
11667,F,28,COAHUILA DE ZARAGOZA,2022-04-01,4,836,0,0,4,836,0,4,0,0
11704,M,,,2022-04-01,3,327,1,371.07,4,698.07,3,1,0,0
11494,M,30,COAHUILA DE ZARAGOZA,2022-02-01,4,436,0,0,4,436,4,0,0,0
1182508,F,34,PUEBLA,2022-02-01,2,448,2,398,4,846,4,0,0,0
12968,F,25,SINALOA,2022-06-01,4,398,0,0,4,398,0,4,0,0
12910,F,31,HIDALGO,2022-02-01,4,368.28,0,0,4,368.28,4,0,0,0
1330,M,31,DISTRITO FEDERAL,2022-05-01,4,276,0,0,4,276,0,4,0,0
1117,F,39,DISTRITO FEDERAL,2022-06-01,4,846,0,0,4,846,0,4,0,0
12984,M,34,MEXICO,2022-02-01,1,99,2,518,3,617,3,0,0,0
11347,F,57,CHIAPAS,2022-02-01,1,259,2,602.64,3,861.64,3,0,0,0
1303,F,27,HIDALGO,2022-06-01,1,215.2,2,125,3,340.2,0,3,0,0
1360,F,40,NUEVO LEON,2022-04-01,1,439.2,2,278.4,3,717.6,0,3,0,0
11065,M,37,,2022-08-01,2,174.84,1,92.07,3,266.91,0,0,3,0
12468,F,62,TABASCO,2022-05-01,1,119.4,2,306,3,425.4,0,3,0,0
1186628,F,33,MEXICO,2022-07-01,1,103.2,2,415.37,3,518.57,0,0,3,0
127424,M,34,MEXICO,2022-03-01,2,243.2,1,196.04,3,439.24,3,0,0,0
12454,F,37,JALISCO,2022-05-01,1,35.4,2,673.5,3,708.9,0,3,0,0
121036,F,38,MEXICO,2022-07-01,1,333.87,2,320.6,3,654.47,0,0,3,0
112350,F,60,VERACRUZ DE IGNACIO DE LA LLAVE,2022-06-01,1,"340,088,520,919",2,"952,793,090,672",3,"1,292,881,611,591",0,3,0,0
121852,F,35,,2022-08-01,2,249,1,119.97,3,368.97,0,0,3,0
11524,F,35,COLIMA,2022-05-01,2,169.4,1,119.25,3,288.65,0,3,0,0
114820,M,37,QUINTANA ROO,2022-04-01,2,526.4,1,395.28,3,921.68,0,3,0,0
11081,F,32,,2022-01-01,2,88,1,89.5,3,177.5,3,0,0,0
12662,F,43,JALISCO,2022-06-01,1,199,2,748,3,947,0,3,0,0
11980,F,50,,2022-07-01,2,342.24,1,32.55,3,374.79,0,0,3,0
121348,M,31,MEXICO,2022-04-01,2,458,1,399.2,3,857.2,0,3,0,0
11942,M,33,MEXICO,2022-06-01,2,199,1,99,3,298,0,3,0,0
11118,M,42,MEXICO,2022-04-01,1,145,2,451.5,3,596.5,0,3,0,0
128960,M,31,,2022-03-01,1,14.45,2,40,3,54.45,3,0,0,0
12395,F,32,DISTRITO FEDERAL,2022-04-01,1,145,2,594.2,3,739.2,0,3,0,0
12234,F,28,GUERRERO,2022-05-01,2,262.8,1,479.2,3,742,0,3,0,0
11680,M,48,,2022-05-01,1,167.4,2,279,3,446.4,0,3,0,0
122774,M,30,NUEVO LEON,2022-02-01,3,562.55,0,0,3,562.55,3,0,0,0
11585,F,35,QUINTANA ROO,2022-03-01,3,273.65,0,0,3,273.65,3,0,0,0
1834,M,63,DISTRITO FEDERAL,2022-04-01,2,513.15,1,279.2,3,792.35,1,2,0,0
1317,F,49,SAN LUIS POTOSI,2022-07-01,1,59,2,528,3,587,0,0,3,0
12724,F,58,MEXICO,2022-04-01,2,"321,525,678,461",1,"396,258,673,995",3,"717,784,352,456",0,3,0,0
119936,F,33,,2022-04-01,2,518,1,195,3,713,0,3,0,0
1478,F,79,MEXICO,2022-02-01,2,269.1,1,7,3,276.1,3,0,0,0
11658,F,33,CHIAPAS,2022-08-01,1,59.5,2,818.9,3,878.4,0,0,3,0
110137,F,33,SINALOA,2022-03-01,1,92,2,151,3,243,3,0,0,0
12889,F,27,MEXICO,2022-07-01,1,200,2,628.6,3,828.6,0,0,3,0
12716,F,40,MEXICO,2022-07-01,2,358.2,1,159,3,517.2,0,0,3,0
11290,F,32,MEXICO,2022-05-01,1,89.4,2,313.5,3,402.9,0,3,0,0
11072,F,53,MEXICO,2022-03-01,1,123.25,2,200,3,323.25,3,0,0,0
11077,F,40,MEXICO,2022-02-01,3,93.15,0,0,3,93.15,3,0,0,0
113512,F,25,,2022-04-01,1,229,2,998,3,1227,0,3,0,0
11472,M,43,,2022-02-01,1,259,2,187,3,446,3,0,0,0
11250,M,42,OAXACA,2022-06-01,2,294,1,239.2,3,533.2,0,3,0,0
11105,F,40,OAXACA,2022-04-01,2,808,1,296.65,3,1104.65,0,3,0,0
11202,F,72,SONORA,2022-05-01,1,239.2,2,598.4,3,837.6,0,3,0,0
119334,F,33,JALISCO,2022-04-01,2,236.15,1,259,3,495.15,0,3,0,0
112062,F,34,MORELOS,2022-07-01,1,278.07,2,282.77,3,560.84,0,0,3,0
15908,M,35,GUANAJUATO,2022-05-01,1,175,2,304.4,3,479.4,0,3,0,0
117054,F,36,GUANAJUATO,2022-07-01,1,139.3,2,299,3,438.3,0,0,3,0
127638,F,24,DISTRITO FEDERAL,2022-07-01,1,125.3,2,434,3,559.3,0,0,3,0
11851,F,44,GUANAJUATO,2022-04-01,2,500.34,1,250.17,3,750.51,0,3,0,0
12111,F,34,DISTRITO FEDERAL,2022-05-01,1,175,2,638.4,3,813.4,0,3,0,0
122992,M,32,COAHUILA DE ZARAGOZA,2022-04-01,1,225,2,655.2,3,880.2,0,3,0,0
11322,F,27,QUINTANA ROO,2022-03-01,3,254.15,0,0,3,254.15,3,0,0,0
12746,M,32,MEXICO,2022-08-01,3,277,0,0,3,277,0,0,3,0
12665,F,,,2022-08-01,3,253.5,0,0,3,253.5,0,0,3,0
121312,F,39,DISTRITO FEDERAL,2022-02-01,1,99,2,258,3,357,3,0,0,0
116685,F,53,SAN LUIS POTOSI,2022-04-01,2,105,1,99,3,204,0,3,0,0
119970,F,27,PUEBLA,2022-04-01,2,165.32,1,92.07,3,257.39,0,3,0,0
11006,F,25,DISTRITO FEDERAL,2022-05-01,1,239.2,2,520.2,3,759.4,0,3,0,0
1166020,M,50,QUERETARO,2022-02-01,1,"295,294,919,455",2,"491,828,996,283",3,"787,123,915,738",3,0,0,0
12042,F,28,DISTRITO FEDERAL,2022-06-01,1,199,2,458,3,657,0,3,0,0
12252,F,35,DISTRITO FEDERAL,2022-04-01,1,"178,079,414,838",2,"479,920,585,162",3,658,0,3,0,0
115402,F,69,NUEVO LEON,2022-02-01,3,223.74,0,0,3,223.74,3,0,0,0
11043,F,33,PUEBLA,2022-04-01,1,95.2,2,438,3,533.2,0,3,0,0
12338,F,53,MICHOACAN DE OCAMPO,2022-04-01,2,184.14,1,240.87,3,425.01,0,3,0,0
1856,F,33,AGUASCALIENTES,2022-04-01,2,354.22,1,166.47,3,520.69,0,3,0,0
12407,F,21,DISTRITO FEDERAL,2022-07-01,2,"322,782,352,942",1,"94,542,760,181",3,"417,325,113,123",0,0,3,0
11748,M,40,DISTRITO FEDERAL,2022-05-01,3,357.8,0,0,3,357.8,0,3,0,0
11278,F,60,MEXICO,2022-05-01,3,226.2,0,0,3,226.2,0,3,0,0
114166,F,34,DISTRITO FEDERAL,2022-05-01,2,398,1,319.2,3,717.2,0,3,0,0
12917,M,55,GUANAJUATO,2022-07-01,1,200,2,338.93,3,538.93,0,0,3,0
116632,F,33,MEXICO,2022-05-01,1,24.84,2,1278.4,3,1303.24,1,2,0,0
11603,F,38,SINALOA,2022-03-01,3,266.4,0,0,3,266.4,3,0,0,0
13498,F,45,DISTRITO FEDERAL,2022-06-01,3,500,0,0,3,500,0,3,0,0
11402,F,32,DISTRITO FEDERAL,2022-04-01,3,375,0,0,3,375,0,3,0,0
12830,F,52,,2022-03-01,3,677.45,0,0,3,677.45,3,0,0,0
11026,M,37,DISTRITO FEDERAL,2022-07-01,3,373,0,0,3,373,0,0,3,0
17974,M,48,GUANAJUATO,2022-05-01,1,155.4,1,15,2,170.4,0,2,0,0
117998,M,40,MEXICO,2022-08-01,1,299,1,39,2,338,0,0,2,0
12813,F,23,MEXICO,2022-02-01,1,159.2,1,92.07,2,251.27,2,0,0,0
12961,F,31,JALISCO,2022-02-01,1,99,1,199,2,298,2,0,0,0
115328,M,42,PUEBLA,2022-05-01,2,172.2,0,0,2,172.2,0,2,0,0
11104,F,69,DISTRITO FEDERAL,2022-05-01,2,223.2,0,0,2,223.2,0,2,0,0
1942,F,37,GUANAJUATO,2022-03-01,1,134.55,1,149,2,283.55,2,0,0,0
11226,F,38,MEXICO,2022-05-01,2,342.4,0,0,2,342.4,0,2,0,0
11348,M,34,DURANGO,2022-05-01,2,878.4,0,0,2,878.4,0,2,0,0
115076,M,36,DISTRITO FEDERAL,2022-04-01,1,259,1,269,2,528,0,2,0,0
13913,F,56,DISTRITO FEDERAL,2022-08-01,2,388.5,0,0,2,388.5,0,0,2,0
12228,F,30,COAHUILA DE ZARAGOZA,2022-07-01,1,89.5,1,139.3,2,228.8,0,0,2,0
1328,M,27,QUINTANA ROO,2022-06-01,2,268,0,0,2,268,0,2,0,0
115987,F,34,DISTRITO FEDERAL,2022-08-01,1,129,1,95,2,224,0,0,2,0
12534,F,56,DISTRITO FEDERAL,2022-06-01,2,199,0,0,2,199,0,2,0,0
12692,F,34,MICHOACAN DE OCAMPO,2022-05-01,1,77.4,1,15,2,92.4,0,2,0,0
12786,M,30,,2022-06-01,2,658,0,0,2,658,0,2,0,0
115638,F,30,MEXICO,2022-03-01,1,305.15,1,135,2,440.15,2,0,0,0
110888,F,64,DISTRITO FEDERAL,2022-02-01,2,300.12,0,0,2,300.12,2,0,0,0
1627,F,64,DISTRITO FEDERAL,2022-04-01,2,128.34,0,0,2,128.34,0,2,0,0
11812,M,38,DISTRITO FEDERAL,2022-07-01,1,263.2,1,229,2,492.2,0,0,2,0
11504,M,43,GUANAJUATO,2022-05-01,1,329.4,1,26.25,2,355.65,0,2,0,0
125216,F,26,CHIAPAS,2022-08-01,1,84.5,1,29,2,113.5,0,0,2,0
13286,F,56,DISTRITO FEDERAL,2022-04-01,1,95.2,1,278.07,2,373.27,0,2,0,0
11440,F,72,TLAXCALA,2022-07-01,1,109,1,79,2,188,0,0,2,0
1347,F,29,MEXICO,2022-07-01,2,250.6,0,0,2,250.6,0,0,2,0
11304,F,31,SONORA,2022-02-01,1,134.55,1,159,2,293.55,2,0,0,0
111976,F,41,DISTRITO FEDERAL,2022-07-01,2,222.6,0,0,2,222.6,0,0,2,0
11731,F,33,OAXACA,2022-07-01,2,428,0,0,2,428,0,0,2,0
12784,M,39,VERACRUZ DE IGNACIO DE LA LLAVE,2022-02-01,1,92,1,39.6,2,131.6,2,0,0,0
12205,F,28,MEXICO,2022-03-01,2,238.4,0,0,2,238.4,2,0,0,0
12927,M,30,JALISCO,2022-05-01,2,138,0,0,2,138,0,2,0,0
157330,F,35,ZACATECAS,2022-04-01,2,278,0,0,2,278,0,2,0,0
11384,F,35,MEXICO,2022-05-01,2,316.8,0,0,2,316.8,0,2,0,0
1452,F,59,TABASCO,2022-04-01,1,101.15,1,179,2,280.15,0,2,0,0
11719,F,43,MEXICO,2022-02-01,2,41.76,0,0,2,41.76,2,0,0,0
11092,F,31,JALISCO,2022-04-01,2,"291,023,073,038",0,0,2,"291,023,073,038",0,2,0,0
1419,F,57,JALISCO,2022-07-01,2,259,0,0,2,259,0,0,2,0
1658,F,58,GUANAJUATO,2022-08-01,1,323.1,1,674.55,2,997.65,0,0,2,0
11720,F,30,PUEBLA,2022-07-01,1,359,1,29,2,388,0,0,2,0
12877,F,52,PUEBLA,2022-05-01,1,137.4,1,299.25,2,436.65,0,2,0,0
11284,M,42,,2022-05-01,2,165,0,0,2,165,0,2,0,0
1342,F,31,HIDALGO,2022-07-01,1,129.5,1,199,2,328.5,0,0,2,0
11380,F,30,JALISCO,2022-08-01,1,359,1,299,2,658,0,0,2,0
11280,I,35,,2022-05-01,1,134.25,1,81.75,2,216,0,2,0,0
1139430,F,31,DISTRITO FEDERAL,2022-05-01,2,430.8,0,0,2,430.8,0,2,0,0
11231,F,27,TABASCO,2022-06-01,2,268,0,0,2,268,0,2,0,0
11548,M,26,PUEBLA,2022-05-01,2,340.4,0,0,2,340.4,0,2,0,0
110445,M,35,CHIAPAS,2022-02-01,2,93.6,0,0,2,93.6,2,0,0,0
119688,M,44,DISTRITO FEDERAL,2022-04-01,2,453.84,0,0,2,453.84,0,2,0,0
11706,F,34,PUEBLA,2022-04-01,2,549,0,0,2,549,0,2,0,0
12170,F,27,PUEBLA,2022-05-01,2,350,0,0,2,350,0,2,0,0
11047,M,24,DISTRITO FEDERAL,2022-05-01,2,328.8,0,0,2,328.8,0,2,0,0
12090,M,41,MEXICO,2022-05-01,1,175,1,141.75,2,316.75,0,2,0,0
1141256,F,33,VERACRUZ DE IGNACIO DE LA LLAV,2022-08-01,2,398,0,0,2,398,0,0,2,0
1120890,F,48,SAN LUIS POTOSI,2022-05-01,1,119,0,0,1,119,0,1,0,0
111214,F,27,CHIAPAS,2022-05-01,1,179.4,0,0,1,179.4,0,1,0,0
12273,F,,CHIHUAHUA,2022-05-01,1,137.4,0,0,1,137.4,0,1,0,0
12777,F,27,MEXICO,2022-06-01,1,159.2,0,0,1,159.2,0,1,0,0
11086,F,51,QUINTANA ROO,2022-05-01,1,179.4,0,0,1,179.4,0,1,0,0
11279,F,33,,2022-02-01,1,179.55,0,0,1,179.55,1,0,0,0
1671,I,32,SINALOA,2022-07-01,1,181.3,0,0,1,181.3,0,0,1,0
11041,M,33,JALISCO,2022-07-01,1,333.87,0,0,1,333.87,0,0,1,0
11059,F,58,DISTRITO FEDERAL,2022-07-01,1,166.47,0,0,1,166.47,0,0,1,0
14993,F,83,DISTRITO FEDERAL,2022-07-01,1,333.87,0,0,1,333.87,0,0,1,0
12114,M,33,MEXICO,2022-07-01,1,209.3,0,0,1,209.3,0,0,1,0
11931,F,32,,2022-06-01,1,599,0,0,1,599,0,1,0,0
11659,F,35,,2022-07-01,1,119.97,0,0,1,119.97,0,0,1,0
12472,F,34,DISTRITO FEDERAL,2022-05-01,1,179.4,0,0,1,179.4,0,1,0,0
11404,M,33,MEXICO,2022-05-01,1,107.4,0,0,1,107.4,0,1,0,0
118820,F,27,CHIHUAHUA,2022-07-01,1,299,0,0,1,299,0,0,1,0
12804,F,51,MEXICO,2022-05-01,1,287.2,0,0,1,287.2,0,1,0,0
12663,M,48,,2022-04-01,1,129,0,0,1,129,0,1,0,0
11318,I,28,MORELOS,2022-06-01,1,199,0,0,1,199,0,1,0,0
12152,F,33,BAJA CALIFORNIA,2022-04-01,1,275,0,0,1,275,0,1,0,0
12128,F,40,MEXICO,2022-07-01,1,249,0,0,1,249,0,0,1,0
1141462,F,29,VERACRUZ DE IGNACIO DE LA LLAVE,2022-07-01,1,199,0,0,1,199,0,0,1,0
1652,F,26,MICHOACAN DE OCAMPO,2022-03-01,1,114.75,0,0,1,114.75,1,0,0,0
1140062,F,29,OAXACA,2022-01-01,1,40,0,0,1,40,1,0,0,0
119148,F,37,,2022-02-01,1,21.55,0,0,1,21.55,1,0,0,0
12485,F,57,DISTRITO FEDERAL,2022-05-01,1,179.4,0,0,1,179.4,0,1,0,0
13576,F,19,MEXICO,2022-07-01,1,199,0,0,1,199,0,0,1,0
12109,F,37,HIDALGO,2022-07-01,1,199.5,0,0,1,199.5,0,0,1,0
